caseid,democratic2016,inputstate,region,birthyr,gender,sexuality,trans,educ,edloan,race,employ,internethome,marstat,pew_religimp,religpew,child18,faminc_new,ownhome,urbancity,milstat_5,immstat,union,investor
415556606,1,6,West,1990,Female,Heterosexual,No,2-year,No,Asian,Student,Broadband,Never Married,Not at all important,Nothing in particular,No,10,Own,City,Served,5,Never,No
414580124,1,29,Midwest,1991,Female,Prefer not to say,No,4-year,No,Hispanic,Full-time,Broadband,Married,Very important,Roman Catholic,Yes,10,Own,Suburb,Never Served,3,Never,Yes
414165963,0,19,Midwest,1950,Female,Heterosexual,No,High school graduate,No,White,Retired,Broadband,Married,Not at all important,Nothing in particular,No,8,Own,Rural area,Never Served,5,Never,No
411688667,1,47,South,1957,Female,Heterosexual,No,4-year,No,White,Part-time,Broadband,Married,Very important,Protestant,No,6,Own,Suburb,Never Served,5,Never,Yes
420166672,0,47,South,1961,Female,Heterosexual,No,Some college,Yes,White,Part-time,Broadband,Divorced,Very important,Protestant,No,2,Rent,Suburb,Served,5,Former,No
413105746,1,29,Midwest,1931,Female,Heterosexual,No,High school graduate,No,White,Retired,Broadband,Widowed,Somewhat important,Roman Catholic,No,4,Own,City,Served,4,Never,Yes
414272069,1,33,Northeast,1949,Female,Heterosexual,No,High school graduate,No,White,Retired,Broadband,Married,Not too important,Nothing in particular,No,8,Own,Town,Served,4,Never,No
417079718,0,13,South,1952,Male,Heterosexual,No,Post-grad,Yes,White,Retired,Broadband,Married,Not too important,Roman Catholic,No,12,Own,Suburb,Served,4,Never,Yes
414407406,1,39,Midwest,1993,Female,Heterosexual,No,Some college,Yes,Black,Homemaker,Broadband,Married,Somewhat important,Protestant,Yes,4,Rent,Rural area,Never Served,5,Never,No
412528114,0,27,Midwest,1965,Male,Heterosexual,No,2-year,No,White,Retired,Broadband,Married,Very important,Protestant,No,8,Other,Town,Served,4,Never,No
412387196,1,12,South,1947,Female,Heterosexual,No,2-year,No,White,Retired,Broadband,Widowed,Somewhat important,Protestant,No,8,Own,Suburb,Never Served,4,Never,Yes
417836438,0,34,Northeast,1947,Male,Heterosexual,No,4-year,No,White,Retired,Broadband,Divorced,Very important,Protestant,No,5,Rent,Town,Served,5,Never,No
412928206,0,13,South,1971,Male,Heterosexual,No,High school graduate,No,White,Homemaker,Broadband,Never Married,Somewhat important,Something else,No,8,Other,Suburb,Never Served,5,Never,No
420144313,0,42,Northeast,1947,Male,Heterosexual,No,Some college,No,White,Retired,Broadband,Married,Very important,Protestant,No,4,Own,Town,Served,5,Current,No
412291276,1,13,South,1990,Male,Heterosexual,No,Post-grad,No,White,Full-time,Broadband,Married,Not at all important,Atheist,Yes,9,Own,City,Never Served,5,Never,Yes
412324714,1,6,West,1964,Female,Heterosexual,No,Post-grad,No,Other,Full-time,Broadband,Never Married,Not at all important,Atheist,No,11,Own,Suburb,Never Served,1,Current,Yes
420140653,1,29,Midwest,1963,Female,Lesbian,No,Post-grad,No,White,Homemaker,Broadband,Married,Not at all important,Nothing in particular,Yes,16,Own,Town,Served,4,Never,Yes
414239963,0,22,South,1940,Female,Heterosexual,No,High school graduate,No,White,Retired,Broadband,Divorced,Somewhat important,Protestant,No,2,Other,Rural area,Served,5,Never,No
412281836,1,24,South,1949,Male,Heterosexual,No,Post-grad,No,White,Full-time,Broadband,Married,Not at all important,Atheist,No,11,Rent,City,Never Served,4,Current,No
416244028,0,12,South,1979,Male,Heterosexual,No,2-year,No,White,Full-time,Broadband,Never Married,Somewhat important,Nothing in particular,No,6,Own,Suburb,Never Served,3,Never,Yes
412807537,1,34,Northeast,1973,Male,Heterosexual,No,2-year,No,White,Full-time,Broadband,Married,Very important,Roman Catholic,No,11,Own,Suburb,Never Served,4,Current,Yes
416799167,0,13,South,1968,Female,Heterosexual,No,High school graduate,No,White,Part-time,Broadband,Married,Very important,Something else,No,10,Own,Suburb,Served,5,Current,Yes
414316518,1,39,Midwest,1994,Female,Heterosexual,No,Some college,No,White,Unemployed,Broadband,Never Married,Not at all important,Agnostic,No,6,Own,Rural area,Never Served,5,Never,No
417080417,0,39,Midwest,1957,Male,Heterosexual,No,2-year,No,White,Full-time,Broadband,Married,Not at all important,Nothing in particular,No,11,Own,Rural area,Served,4,Former,Yes
412228652,0,39,Midwest,1955,Male,Heterosexual,No,Post-grad,No,White,Retired,Broadband,Married,Very important,Protestant,No,10,Own,Rural area,Served,5,Former,Yes
412512005,1,36,Northeast,1968,Female,Heterosexual,No,Some college,No,Mixed,Homemaker,Broadband,Married,Very important,Something else,Yes,3,Own,City,Served,5,Never,No
412520040,1,18,Midwest,1951,Female,Heterosexual,No,High school graduate,No,White,Retired,Broadband,Divorced,Somewhat important,Protestant,No,2,Rent,Rural area,Served,4,Never,No
416232843,0,45,South,1961,Male,Heterosexual,No,4-year,No,Hispanic,Retired,Broadband,Married,Somewhat important,Roman Catholic,Yes,11,Own,Suburb,Served,1,Never,No
414606905,1,48,South,1952,Male,Heterosexual,No,High school graduate,No,Black,Retired,Broadband,Married,Very important,Protestant,No,3,Own,City,Served,5,Former,No
412518291,1,25,Northeast,1989,Male,Heterosexual,No,Post-grad,Yes,White,Full-time,Broadband,Married,Very important,Protestant,Yes,8,Own,Suburb,Never Served,5,Never,Yes
413731313,1,42,Northeast,1977,Male,Heterosexual,No,High school graduate,No,White,Homemaker,Broadband,Domestic partnership,Not at all important,Agnostic,Yes,4,Own,Rural area,Served,5,Never,No
420122642,0,18,Midwest,1990,Female,Heterosexual,No,2-year,Yes,White,Homemaker,Broadband,Married,Not too important,Protestant,Yes,6,Own,City,Never Served,5,Never,No
419207397,1,42,Northeast,1980,Female,Heterosexual,No,High school graduate,No,Black,Homemaker,Broadband,Married,Somewhat important,Protestant,Yes,2,Other,City,Served,5,Never,No
417839708,0,6,West,1961,Male,Heterosexual,No,Some college,No,White,Full-time,Broadband,Married,Very important,Protestant,No,11,Own,Suburb,Served,5,Never,Yes
415300641,1,26,Midwest,1961,Female,Heterosexual,No,2-year,No,Black,Full-time,Broadband,Never Married,Very important,Protestant,Yes,6,Rent,Suburb,Never Served,5,Never,No
412325562,1,8,West,1962,Male,Heterosexual,No,4-year,No,White,Part-time,Broadband,Divorced,Very important,Hindu,No,5,Own,City,Served,5,Former,Yes
412435078,1,29,Midwest,1953,Female,Heterosexual,No,4-year,No,White,Retired,Broadband,Married,Not at all important,Agnostic,No,4,Own,City,Never Served,4,Never,Yes
414424376,1,53,West,1979,Female,Heterosexual,No,4-year,Yes,White,Full-time,Broadband,Married,Not at all important,Atheist,Yes,8,Rent,Suburb,Never Served,5,Never,No
413088070,1,25,Northeast,1993,Female,Heterosexual,No,4-year,No,White,Full-time,Broadband,Married,Not at all important,Atheist,No,6,Rent,Town,Never Served,5,Never,No
415689866,1,18,Midwest,1973,Male,Heterosexual,No,4-year,Yes,Mixed,Full-time,Broadband,Separated,Somewhat important,Roman Catholic,No,6,Own,Suburb,Served,5,Current,Yes
416019023,1,18,Midwest,1979,Male,Heterosexual,No,2-year,Yes,White,Full-time,Broadband,Never Married,Not at all important,Nothing in particular,No,5,Own,Town,Never Served,5,Current,Yes
420160565,1,37,South,1954,Female,Heterosexual,No,2-year,No,White,Full-time,Broadband,Married,Very important,Protestant,No,6,Rent,City,Never Served,4,Never,No
414430664,0,22,South,1969,Male,Heterosexual,No,High school graduate,Yes,White,Full-time,Broadband,Married,Somewhat important,Something else,No,6,Own,Town,Never Served,5,Never,Yes
410764232,1,53,West,1984,Male,Gay,No,Post-grad,Yes,White,Full-time,Broadband,Married,Not at all important,Protestant,No,10,Own,Suburb,Served,5,Current,Yes
416756358,1,25,Northeast,1983,Female,Heterosexual,No,Post-grad,Yes,White,Full-time,Broadband,Never Married,Not too important,Roman Catholic,No,9,Rent,Suburb,Never Served,5,Never,No
416805865,1,6,West,1988,Female,Heterosexual,No,4-year,No,White,Full-time,Broadband,Domestic partnership,Not at all important,Atheist,No,8,Rent,City,Served,4,Never,Yes
412276741,1,39,Midwest,1947,Female,Heterosexual,No,Some college,No,White,Retired,Broadband,Never Married,Somewhat important,Roman Catholic,No,4,Own,Rural area,Served,5,Current,No
412939675,0,34,Northeast,1961,Male,Heterosexual,No,High school graduate,No,White,Permanently disabled,Broadband,Married,Very important,Roman Catholic,No,5,Rent,City,Served,3,Former,No
414735693,1,55,Midwest,1958,Female,Heterosexual,No,High school graduate,No,White,Retired,Broadband,Married,Somewhat important,Roman Catholic,No,8,Own,City,Served,5,Former,Yes
417352999,0,53,West,1934,Male,Heterosexual,No,Some college,No,White,Retired,Broadband,Married,Very important,Protestant,No,5,Own,City,Never Served,5,Never,Yes
417233995,1,4,West,1938,Male,Heterosexual,No,High school graduate,No,White,Retired,Broadband,Married,Very important,Roman Catholic,No,7,Own,Suburb,Served,4,Never,No
414165556,1,21,South,1984,Female,Heterosexual,No,Some college,No,Black,Homemaker,Broadband,Never Married,Very important,Protestant,Yes,1,Rent,City,Never Served,5,Never,No
410910131,0,6,West,1966,Male,Heterosexual,No,4-year,No,White,Full-time,Broadband,Married,Very important,Roman Catholic,Yes,12,Own,Suburb,Never Served,4,Never,Yes
414416824,1,22,South,1983,Female,Heterosexual,No,No HS,No,Black,Homemaker,Broadband,Never Married,Very important,Protestant,Yes,1,Rent,City,Never Served,5,Never,No
414373232,1,53,West,1991,Female,Heterosexual,No,Some college,No,White,Homemaker,Dial-up,Never Married,Not too important,Agnostic,Yes,6,Own,Suburb,Served,5,Never,No
414155067,1,6,West,1982,Female,Bisexual,No,Post-grad,Yes,White,Full-time,Broadband,Married,Not too important,Nothing in particular,No,10,Rent,Suburb,Served,4,Never,Yes
414697294,1,42,Northeast,1990,Female,Heterosexual,No,4-year,Yes,White,Full-time,Broadband,Never Married,Not too important,Nothing in particular,No,8,Own,Rural area,Never Served,4,Never,Yes
413166692,1,40,South,1958,Female,Heterosexual,No,No HS,No,White,Unemployed,None,Married,Not too important,Protestant,No,6,Own,Suburb,Served,4,Never,Yes
412130335,0,37,South,1982,Male,Heterosexual,No,4-year,Yes,White,Full-time,Broadband,Married,Somewhat important,Protestant,No,7,Own,City,Never Served,5,Never,Yes
412918924,1,29,Midwest,1962,Female,Heterosexual,No,High school graduate,No,Black,Permanently disabled,Broadband,Never Married,Very important,Protestant,No,2,Rent,Rural area,Never Served,5,Never,No
417154254,1,36,Northeast,1960,Male,Heterosexual,No,High school graduate,No,Black,Full-time,Broadband,Domestic partnership,Very important,Roman Catholic,No,6,Rent,City,Never Served,5,Never,No
414227399,1,37,South,1937,Female,Heterosexual,Yes,High school graduate,No,Black,Retired,Broadband,Widowed,Somewhat important,Protestant,No,4,Own,Rural area,Never Served,5,Never,No
418018633,1,6,West,1982,Female,Heterosexual,No,4-year,No,Hispanic,Full-time,Broadband,Never Married,Somewhat important,Roman Catholic,Yes,7,Other,City,Never Served,1,Never,Yes
412923287,0,29,Midwest,1964,Male,Heterosexual,No,High school graduate,No,White,Full-time,Broadband,Divorced,Somewhat important,Protestant,No,3,Own,Rural area,Never Served,5,Never,Yes
412330485,1,48,South,1946,Female,Heterosexual,No,4-year,No,White,Retired,Broadband,Married,Very important,Protestant,No,12,Own,City,Never Served,5,Never,Yes
418282711,0,34,Northeast,1959,Male,Heterosexual,No,High school graduate,No,White,Full-time,Broadband,Married,Somewhat important,Roman Catholic,No,12,Own,Suburb,Served,5,Current,Yes
412446793,0,42,Northeast,1974,Female,Heterosexual,No,4-year,No,White,Full-time,Broadband,Divorced,Not at all important,Roman Catholic,Yes,7,Rent,Suburb,Never Served,5,Never,Yes
412320259,1,48,South,1950,Female,Other,No,4-year,No,White,Retired,Broadband,Married,Not at all important,Something else,No,7,Own,Town,Never Served,4,Never,Yes
412276970,0,45,South,1954,Female,Heterosexual,No,Post-grad,Yes,White,Retired,Broadband,Married,Somewhat important,Roman Catholic,No,7,Own,Suburb,Served,4,Former,Yes
412380539,1,45,South,1960,Female,Heterosexual,No,2-year,No,Black,Full-time,Broadband,Married,Very important,Roman Catholic,Yes,5,Own,Suburb,Served,5,Never,No
415231856,1,6,West,1983,Female,Heterosexual,No,2-year,No,Hispanic,Full-time,Broadband,Divorced,Not at all important,Nothing in particular,Yes,9,Rent,City,Served,5,Never,No
420156371,0,5,South,1988,Female,Heterosexual,No,High school graduate,No,White,Full-time,Broadband,Married,Very important,Protestant,Yes,6,Rent,Town,Never Served,5,Never,No
416371095,1,17,Midwest,1990,Female,Heterosexual,No,2-year,No,Black,Full-time,Broadband,Married,Not too important,Protestant,Yes,6,Rent,City,Served,5,Current,No
415722472,0,39,Midwest,1955,Male,Heterosexual,No,4-year,No,White,Full-time,Broadband,Married,Very important,Roman Catholic,No,9,Own,Suburb,Served,4,Never,Yes
412346023,1,53,West,1969,Female,Heterosexual,No,2-year,No,White,Full-time,Broadband,Never Married,Somewhat important,Something else,No,10,Rent,Rural area,Served,5,Never,Yes
416482979,1,48,South,1972,Female,Heterosexual,No,4-year,No,Hispanic,Full-time,Broadband,Married,Very important,Roman Catholic,Yes,11,Own,Suburb,Served,3,Current,No
414551509,0,48,South,1986,Male,Heterosexual,No,Some college,No,White,Homemaker,Broadband,Married,Somewhat important,Protestant,Yes,6,Own,Rural area,Served,5,Never,No
413059552,1,1,South,1985,Female,Heterosexual,No,High school graduate,No,Black,Temporarily laid off,Broadband,Never Married,Very important,Protestant,No,3,Rent,City,Never Served,5,Never,No
420165732,0,32,West,1952,Male,Heterosexual,No,Some college,No,Mixed,Retired,Broadband,Married,Very important,Protestant,No,7,Own,Rural area,Served,5,Former,No
418066673,1,40,South,1974,Female,Bisexual,No,High school graduate,No,White,Unemployed,Broadband,Never Married,Not at all important,Atheist,No,4,Own,Town,Served,3,Never,No
414322546,1,13,South,1964,Female,Heterosexual,No,2-year,No,Black,Full-time,Broadband,Married,Very important,Protestant,No,7,Rent,Suburb,Served,5,Former,Yes
411994900,1,6,West,1949,Female,Heterosexual,No,Post-grad,No,White,Retired,Broadband,Married,Not at all important,Agnostic,No,14,Own,Town,Never Served,5,Never,Yes
413221065,0,48,South,1988,Female,Heterosexual,No,4-year,Yes,White,Full-time,None,Married,Very important,Protestant,Yes,5,Own,City,Never Served,5,Former,No
412424356,0,39,Midwest,1974,Female,Heterosexual,No,2-year,Yes,White,Full-time,Broadband,Married,Very important,Protestant,Yes,10,Own,Suburb,Never Served,5,Never,Yes
412368031,0,39,Midwest,1951,Female,Heterosexual,No,Some college,No,White,Retired,Broadband,Widowed,Very important,Roman Catholic,No,2,Own,Town,Served,5,Never,No
413141458,1,33,Northeast,1988,Female,Heterosexual,No,Post-grad,Yes,White,Full-time,Broadband,Never Married,Not at all important,Atheist,No,10,Rent,Town,Never Served,5,Never,No
417351248,1,18,Midwest,1951,Male,Heterosexual,No,Post-grad,Yes,White,Full-time,Broadband,Married,Somewhat important,Roman Catholic,No,10,Own,Town,Never Served,5,Former,Yes
412904894,1,17,Midwest,1958,Female,Heterosexual,No,High school graduate,No,White,Retired,Broadband,Never Married,Not at all important,Agnostic,No,5,Own,City,Never Served,5,Current,No
414170084,0,19,Midwest,1941,Female,Heterosexual,No,High school graduate,No,White,Retired,Broadband,Widowed,Very important,Protestant,No,2,Own,Rural area,Served,4,Former,Yes
412014518,0,6,West,1945,Male,Heterosexual,No,2-year,No,White,Retired,Broadband,Divorced,Not too important,Nothing in particular,No,12,Own,Town,Served,5,Former,Yes
412875090,0,53,West,1954,Female,Heterosexual,No,High school graduate,No,White,Retired,Broadband,Married,Not too important,Nothing in particular,No,9,Own,Town,Served,4,Former,No
412308204,1,48,South,1971,Male,Heterosexual,No,Post-grad,Yes,White,Full-time,Broadband,Married,Not at all important,Jewish,Yes,11,Own,City,Served,4,Never,Yes
414309813,1,27,Midwest,1980,Female,Heterosexual,No,4-year,No,Asian,Full-time,Broadband,Married,Very important,Protestant,Yes,8,Own,Suburb,Never Served,4,Never,Yes
420365069,1,17,Midwest,1990,Female,Heterosexual,No,Some college,Yes,Hispanic,Full-time,None,Never Married,Very important,Roman Catholic,No,7,Rent,City,Never Served,5,Never,No
410919776,1,26,Midwest,1953,Male,Gay,No,Post-grad,No,White,Retired,Broadband,Never Married,Not at all important,Agnostic,No,2,Own,Suburb,Served,5,Former,No
414165478,0,34,Northeast,1989,Male,Heterosexual,No,Post-grad,No,White,Full-time,Broadband,Never Married,Very important,Roman Catholic,No,7,Own,Suburb,Never Served,5,Current,No
412341445,1,48,South,1938,Female,Heterosexual,No,Some college,No,White,Retired,Broadband,Married,Not at all important,Agnostic,No,4,Own,City,Served,5,Never,Yes
416395890,0,45,South,1965,Female,Heterosexual,No,High school graduate,No,White,Full-time,Broadband,Divorced,Very important,Protestant,No,4,Other,Suburb,Served,5,Never,Yes
414243697,1,36,Northeast,1962,Male,Gay,No,Some college,No,Mixed,Full-time,Broadband,Never Married,Not too important,Roman Catholic,No,2,Rent,City,Served,4,Current,No
413142575,0,19,Midwest,1981,Female,Heterosexual,No,Post-grad,Yes,White,Full-time,Broadband,Never Married,Somewhat important,Protestant,No,6,Rent,Rural area,Served,5,Never,Yes
413096125,0,32,West,1939,Male,Heterosexual,No,High school graduate,No,White,Retired,Broadband,Divorced,Somewhat important,Roman Catholic,No,3,Rent,City,Served,5,Never,No
412292437,1,48,South,1948,Male,Heterosexual,No,2-year,No,Black,Retired,Broadband,Divorced,Not at all important,Nothing in particular,No,4,Own,Town,Served,5,Never,No
